;simu;n_obs;mutation_rate;c;n_matings;replicate;last_time_step;mean_choice_last_step;n_repro_last_step;mean_demos;mean_n_obs;tradition_duration;tradition_for_trait
358;4;7;1;0.5;2;58;101;0.4318182;247;224.9505;7;0;0
359;4;7;1;0.5;2;59;101;0.4416667;220;224.5347;7;0;0
360;4;7;1;0.5;2;60;102;0.4695652;204;224.0196;7;1;0
361;4;7;1;0.5;2;61;102;0.521327;218;223.4804;7;1;1
362;4;7;1;0.5;2;62;101;0.4908257;227;221.703;7;0;0
363;4;7;1;0.5;2;63;101;0.482906;232;224.9703;7;0;0
364;4;7;1;0.5;2;64;103;0.4481132;236;222.9223;7;2;0
365;4;7;1;0.5;2;65;101;0.4955752;227;224.2475;7;0;0
366;4;7;1;0.5;2;66;101;0.4871795;226;222.5248;7;0;0
367;4;7;1;0.5;2;67;106;0.5152838;222;223.6415;7;5;1
368;4;7;1;0.5;2;68;103;0.4185022;209;223.3981;7;2;0
369;4;7;1;0.5;2;69;101;0.4677419;236;223.9208;7;0;0
370;4;7;1;0.5;2;70;101;0.4579439;218;223.8713;7;0;0
371;4;7;1;0.5;2;71;102;0.5367965;213;222.9706;7;1;1
372;4;7;1;0.5;2;72;102;0.4719626;210;222.8824;7;1;0
373;4;7;1;0.5;2;73;101;0.5412844;213;222.9208;7;0;1
374;4;7;1;0.5;2;74;103;0.4917355;233;222.5146;7;2;0
375;4;7;1;0.5;2;75;101;0.5347826;219;223.0594;7;0;1
376;4;7;1;0.5;2;76;101;0.5072464;233;223.5545;7;0;1
377;4;7;1;0.5;2;77;101;0.5384615;228;224.4752;7;0;1
378;4;7;1;0.5;2;78;101;0.4892704;220;222.5644;7;0;0
379;4;7;1;0.5;2;79;101;0.4884793;215;224.3564;7;0;0
380;4;7;1;0.5;2;80;101;0.4278846;233;224.5842;7;0;0
381;4;7;1;0.5;2;81;101;0.4889868;221;223.8812;7;0;0
382;4;7;1;0.5;2;82;101;0.4680851;217;225.5446;7;0;0
383;4;7;1;0.5;2;83;101;0.4579832;223;224.9703;7;0;0
384;4;7;1;0.5;2;84;101;0.4484305;226;222.5941;7;0;0
385;4;7;1;0.5;2;85;101;0.5046296;231;221.901;7;0;1
386;4;7;1;0.5;2;86;102;0.5022422;226;223.0784;7;1;1
387;4;7;1;0.5;2;87;102;0.4394619;221;225.3824;7;1;0
388;4;7;1;0.5;2;88;105;0.472;215;222.7143;7;4;0
389;4;7;1;0.5;2;89;102;0.5367965;214;222.7451;7;1;1
390;4;7;1;0.5;2;90;106;0.4917355;224;223.9245;7;5;0
391;4;7;1;0.5;2;91;102;0.4390244;225;223.7157;7;1;0
392;4;7;1;0.5;2;92;106;0.4678899;236;223.5;7;5;0
393;4;7;1;0.5;2;93;101;0.5367965;240;223.9307;7;0;1
394;4;7;1;0.5;2;94;101;0.4444444;211;222.8218;7;0;0
395;4;7;1;0.5;2;95;102;0.4977169;225;224.0294;7;1;0
396;4;7;1;0.5;2;96;101;0.4518828;207;223.8119;7;0;0
397;4;7;1;0.5;2;97;103;0.5020576;229;224.0097;7;2;1
398;4;7;1;0.5;2;98;102;0.4930876;209;221.1373;7;1;0
399;4;7;1;0.5;2;99;101;0.5363636;201;225.8515;7;0;1
400;4;7;1;0.5;2;100;102;0.6018519;223;221.902;7;1;1
401;5;7;0.2;0.5;2;1;101;0.5677966;210;224.4356;7;0;1
402;5;7;0.2;0.5;2;2;101;0.4766355;243;223.802;7;0;0
403;5;7;0.2;0.5;2;3;101;0.4304933;212;224.8218;7;0;0
404;5;7;0.2;0.5;2;4;103;0.5770925;234;220.9029;7;2;1
405;5;7;0.2;0.5;2;5;101;0.4912281;234;224.1683;7;0;0
406;5;7;0.2;0.5;2;6;101;0.5276596;231;224.0693;7;0;1
407;5;7;0.2;0.5;2;7;101;0.5176991;222;221.3762;7;0;1
408;5;7;0.2;0.5;2;8;101;0.5369458;242;224.4059;7;0;1
409;5;7;0.2;0.5;2;9;103;0.5042373;206;224;7;2;1
410;5;7;0.2;0.5;2;10;101;0.407563;201;224.9406;7;0;0
411;5;7;0.2;0.5;2;11;101;0.4590164;209;224.3564;7;0;0
412;5;7;0.2;0.5;2;12;101;0.5215517;222;222.703;7;0;1
413;5;7;0.2;0.5;2;13;101;0.5167464;226;223.1287;7;0;1
414;5;7;0.2;0.5;2;14;101;0.6221198;226;223.2178;7;0;1
415;5;7;0.2;0.5;2;15;109;0.5084746;210;223.633;7;8;1
416;5;7;0.2;0.5;2;16;101;0.512605;239;223.5347;7;0;1
417;5;7;0.2;0.5;2;17;103;0.5309735;216;222.3883;7;2;1
418;5;7;0.2;0.5;2;18;101;0.4469027;244;223.9109;7;0;0
419;5;7;0.2;0.5;2;19;106;0.5791855;229;226.0849;7;5;1
420;5;7;0.2;0.5;2;20;102;0.4868421;229;223.6765;7;1;0
421;5;7;0.2;0.5;2;21;101;0.5201794;204;223.5248;7;0;1
422;5;7;0.2;0.5;2;22;101;0.5480769;228;222.7525;7;0;1
423;5;7;0.2;0.5;2;23;103;0.5450644;224;224.534;7;2;1
424;5;7;0.2;0.5;2;24;102;0.5851528;225;222.1765;7;1;1
425;5;7;0.2;0.5;2;25;102;0.5258621;225;224.049;7;1;1
426;5;7;0.2;0.5;2;26;102;0.630137;207;224.6373;7;1;1
427;5;7;0.2;0.5;2;27;101;0.6;237;223.297;7;0;1
428;5;7;0.2;0.5;2;28;104;0.4705882;215;222.5962;7;3;0
429;5;7;0.2;0.5;2;29;103;0.5965665;211;224.5146;7;2;1
430;5;7;0.2;0.5;2;30;107;0.6473029;215;224.7664;7;6;1
431;5;7;0.2;0.5;2;31;101;0.4893617;238;225.0495;7;0;0
432;5;7;0.2;0.5;2;32;101;0.4929577;237;224.5545;7;0;0
433;5;7;0.2;0.5;2;33;103;0.4745763;232;223.7282;7;2;0
434;5;7;0.2;0.5;2;34;109;0.4141414;243;221.9358;7;8;0
435;5;7;0.2;0.5;2;35;101;0.5345622;226;223.6436;7;0;1
436;5;7;0.2;0.5;2;36;101;0.4784483;223;223.4455;7;0;0
437;5;7;0.2;0.5;2;37;103;0.4663866;213;222.767;7;2;0
438;5;7;0.2;0.5;2;38;101;0.6025641;232;225.0297;7;0;1
439;5;7;0.2;0.5;2;39;107;0.454955;214;222.9159;7;6;0
440;5;7;0.2;0.5;2;40;103;0.4166667;214;221.7476;7;2;0
441;5;7;0.2;0.5;2;41;101;0.4932735;201;222.9307;7;0;0
442;5;7;0.2;0.5;2;42;101;0.4434783;200;224.703;7;0;0
443;5;7;0.2;0.5;2;43;105;0.544186;229;223.6476;7;4;1
444;5;7;0.2;0.5;2;44;102;0.6078431;218;222.8235;7;1;1
445;5;7;0.2;0.5;2;45;101;0.4747899;195;224.4851;7;0;0
446;5;7;0.2;0.5;2;46;102;0.4976744;217;223.2745;7;1;0
447;5;7;0.2;0.5;2;47;102;0.5042735;217;223.5098;7;1;1
448;5;7;0.2;0.5;2;48;101;0.5854701;225;224.3663;7;0;1
449;5;7;0.2;0.5;2;49;101;0.4215247;240;223.1881;7;0;0
450;5;7;0.2;0.5;2;50;101;0.4708738;213;223.0792;7;0;0
451;5;7;0.2;0.5;2;51;101;0.5613208;230;225.2871;7;0;1
452;5;7;0.2;0.5;2;52;105;0.5413223;236;224.7619;7;4;1
453;5;7;0.2;0.5;2;53;101;0.4391304;218;224.5842;7;0;0
454;5;7;0.2;0.5;2;54;101;0.5477387;236;222.0693;7;0;1
455;5;7;0.2;0.5;2;55;104;0.5848214;217;223.6635;7;3;1
456;5;7;0.2;0.5;2;56;101;0.5151515;204;222.6535;7;0;1
457;5;7;0.2;0.5;2;57;101;0.6237624;214;222.6535;7;0;1
458;5;7;0.2;0.5;2;58;102;0.4836066;201;223.0294;7;1;0
459;5;7;0.2;0.5;2;59;105;0.6079295;233;224.6095;7;4;1
460;5;7;0.2;0.5;2;60;101;0.4976959;223;222.4257;7;0;0
461;5;7;0.2;0.5;2;61;102;0.48;205;224.8235;7;1;0
462;5;7;0.2;0.5;2;62;103;0.4741379;221;221.6117;7;2;0
463;5;7;0.2;0.5;2;63;102;0.5707317;225;222.9902;7;1;1
464;5;7;0.2;0.5;2;64;103;0.5073171;228;220.3204;7;2;1
465;5;7;0.2;0.5;2;65;101;0.5462555;236;223.0693;7;0;1
466;5;7;0.2;0.5;2;66;103;0.5288462;238;223.7379;7;2;1
467;5;7;0.2;0.5;2;67;101;0.3882979;214;223.7525;7;0;0
468;5;7;0.2;0.5;2;68;101;0.4910714;211;223.5248;7;0;0
469;5;7;0.2;0.5;2;69;101;0.4615385;231;223.4455;7;0;0
470;5;7;0.2;0.5;2;70;123;0.4454545;222;223.8374;7;22;0
471;5;7;0.2;0.5;2;71;102;0.5384615;221;223.0196;7;1;1
472;5;7;0.2;0.5;2;72;103;0.5294118;208;224.4951;7;2;1
473;5;7;0.2;0.5;2;73;101;0.4644351;223;223.2475;7;0;0
474;5;7;0.2;0.5;2;74;111;0.4214559;201;222.018;7;10;0
475;5;7;0.2;0.5;2;75;103;0.5555556;226;222.301;7;2;1
476;5;7;0.2;0.5;2;76;101;0.5570175;231;224.9703;7;0;1
477;5;7;0.2;0.5;2;77;101;0.5114155;233;225.495;7;0;1
478;5;7;0.2;0.5;2;78;103;0.5095238;222;221.7864;7;2;1
479;5;7;0.2;0.5;2;79;101;0.6047619;220;224.2079;7;0;1
480;5;7;0.2;0.5;2;80;108;0.4618834;240;223.3333;7;7;0
481;5;7;0.2;0.5;2;81;103;0.5024155;225;223.0485;7;2;1
482;5;7;0.2;0.5;2;82;101;0.6218905;229;222.4257;7;0;1
483;5;7;0.2;0.5;2;83;101;0.5486726;227;223.7129;7;0;1
484;5;7;0.2;0.5;2;84;101;0.527897;221;224.2574;7;0;1
485;5;7;0.2;0.5;2;85;104;0.5280374;206;224.0192;7;3;1
486;5;7;0.2;0.5;2;86;102;0.5431034;210;224.3431;7;1;1
487;5;7;0.2;0.5;2;87;101;0.5450237;232;222.8317;7;0;1
488;5;7;0.2;0.5;2;88;101;0.573913;227;224.7921;7;0;1
489;5;7;0.2;0.5;2;89;106;0.5825688;232;224.0377;7;5;1
490;5;7;0.2;0.5;2;90;101;0.4495413;226;221.6634;7;0;0
491;5;7;0.2;0.5;2;91;102;0.4238095;242;223.0588;7;1;0
492;5;7;0.2;0.5;2;92;102;0.4444444;222;223.8922;7;1;0
493;5;7;0.2;0.5;2;93;101;0.4977778;192;221.6832;7;0;0
494;5;7;0.2;0.5;2;94;102;0.5387755;218;222.6471;7;1;1
495;5;7;0.2;0.5;2;95;102;0.5590909;228;224.7451;7;1;1
496;5;7;0.2;0.5;2;96;103;0.4248927;202;223.1456;7;2;0
497;5;7;0.2;0.5;2;97;103;0.5308642;236;223.9417;7;2;1
498;5;7;0.2;0.5;2;98;101;0.4934498;203;223.9604;7;0;0
499;5;7;0.2;0.5;2;99;107;0.5576037;211;224.8692;7;6;1
500;5;7;0.2;0.5;2;100;101;0.5345622;232;224.3861;7;0;1
501;6;7;0.05;0.5;2;1;101;0.6527197;227;223.0693;7;0;1
502;6;7;0.05;0.5;2;2;101;0.5163934;200;225.198;7;0;1
503;6;7;0.05;0.5;2;3;103;0.4369369;240;224.6214;7;2;0
504;6;7;0.05;0.5;2;4;110;0.539823;229;223.0636;7;9;1
505;6;7;0.05;0.5;2;5;101;0.5420168;231;223.2376;7;0;1
506;6;7;0.05;0.5;2;6;105;0.55;215;223.4095;7;4;1
507;6;7;0.05;0.5;2;7;102;0.4882629;233;225.0588;7;1;0
508;6;7;0.05;0.5;2;8;102;0.4464286;205;223.6471;7;1;0
509;6;7;0.05;0.5;2;9;119;0.6176471;226;223.7647;7;18;1
510;6;7;0.05;0.5;2;10;119;0.5675676;231;225.3025;7;18;1
511;6;7;0.05;0.5;2;11;103;0.4474886;253;225.233;7;2;0
512;6;7;0.05;0.5;2;12;122;0.6411483;238;223.0328;7;21;1
513;6;7;0.05;0.5;2;13;110;0.4545455;207;221.5545;7;9;0
514;6;7;0.05;0.5;2;14;101;0.4510638;204;223.3762;7;0;0
515;6;7;0.05;0.5;2;15;117;0.4120172;213;224.8462;7;16;0
516;6;7;0.05;0.5;2;16;103;0.5674419;229;224.4466;7;2;1
517;6;7;0.05;0.5;2;17;101;0.4265403;213;223.901;7;0;0
518;6;7;0.05;0.5;2;18;101;0.4753363;226;223.505;7;0;0
519;6;7;0.05;0.5;2;19;101;0.5578512;230;225.6238;7;0;1
520;6;7;0.05;0.5;2;20;111;0.4558824;229;223.8288;7;10;0
521;6;7;0.05;0.5;2;21;101;0.5173913;209;224.198;7;0;1
522;6;7;0.05;0.5;2;22;105;0.4026549;223;224.0952;7;4;0
523;6;7;0.05;0.5;2;23;127;0.3905579;215;223.4803;7;26;0
524;6;7;0.05;0.5;2;24;104;0.4747082;200;224.3558;7;3;0
525;6;7;0.05;0.5;2;25;178;0.5983607;213;222.9101;7;77;1
526;6;7;0.05;0.5;2;26;127;0.6025105;214;223.7795;7;26;1
527;6;7;0.05;0.5;2;27;101;0.5625;234;223.7327;7;0;1
528;6;7;0.05;0.5;2;28;104;0.4696356;195;224.8654;7;3;0
529;6;7;0.05;0.5;2;29;101;0.492823;220;222.6436;7;0;0
530;6;7;0.05;0.5;2;30;106;0.5754717;240;223.5377;7;5;1
531;6;7;0.05;0.5;2;31;101;0.5048544;227;223.1188;7;0;1
532;6;7;0.05;0.5;2;32;102;0.546729;232;224.1765;7;1;1
533;6;7;0.05;0.5;2;33;163;0.561086;222;222.638;7;62;1
534;6;7;0.05;0.5;2;34;102;0.6650246;236;225.0294;7;1;1
535;6;7;0.05;0.5;2;35;113;0.6127451;241;223.7611;7;12;1
536;6;7;0.05;0.5;2;36;103;0.44;233;223.9709;7;2;0
537;6;7;0.05;0.5;2;37;103;0.4780702;235;224.1262;7;2;0
538;6;7;0.05;0.5;2;38;110;0.3425197;234;224.9727;7;9;0
539;6;7;0.05;0.5;2;39;104;0.4380165;195;224.9038;7;3;0
540;6;7;0.05;0.5;2;40;106;0.4065421;227;223.3962;7;5;0
541;6;7;0.05;0.5;2;41;101;0.4895833;223;223.9109;7;0;0
542;6;7;0.05;0.5;2;42;121;0.4315353;214;224.8678;7;20;0
543;6;7;0.05;0.5;2;43;170;0.5868545;234;223.6941;7;69;1
544;6;7;0.05;0.5;2;44;141;0.5936073;206;222.9504;7;40;1
545;6;7;0.05;0.5;2;45;113;0.6462264;192;223.1239;7;12;1
546;6;7;0.05;0.5;2;46;101;0.4719626;238;224.3366;7;0;0
547;6;7;0.05;0.5;2;47;107;0.3807339;212;223.3551;7;6;0
548;6;7;0.05;0.5;2;48;101;0.4137931;243;224.2574;7;0;0
549;6;7;0.05;0.5;2;49;101;0.4278846;218;223.2277;7;0;0
550;6;7;0.05;0.5;2;50;101;0.4766355;227;223.6436;7;0;0
551;6;7;0.05;0.5;2;51;105;0.5339367;234;223.2;7;4;1
552;6;7;0.05;0.5;2;52;107;0.4035874;233;223.4579;7;6;0
553;6;7;0.05;0.5;2;53;104;0.5514019;212;225.3077;7;3;1
554;6;7;0.05;0.5;2;54;102;0.5405405;215;225.1863;7;1;1
555;6;7;0.05;0.5;2;55;101;0.494898;233;224.5842;7;0;0
556;6;7;0.05;0.5;2;56;101;0.4654378;227;221.6931;7;0;0
557;6;7;0.05;0.5;2;57;105;0.5135135;228;222.019;7;4;1
558;6;7;0.05;0.5;2;58;111;0.5803571;208;223.6036;7;10;1
559;6;7;0.05;0.5;2;59;101;0.437247;228;223.8911;7;0;0
560;6;7;0.05;0.5;2;60;116;0.6375546;224;222.7241;7;15;1
561;6;7;0.05;0.5;2;61;104;0.4159292;219;225.5769;7;3;0
562;6;7;0.05;0.5;2;62;106;0.442623;224;225.5755;7;5;0
563;6;7;0.05;0.5;2;63;112;0.5982533;237;223.3661;7;11;1
564;6;7;0.05;0.5;2;64;125;0.4265403;229;223.752;7;24;0
565;6;7;0.05;0.5;2;65;105;0.5435685;211;223.3619;7;4;1
566;6;7;0.05;0.5;2;66;108;0.532;195;223.9352;7;7;1
567;6;7;0.05;0.5;2;67;131;0.600823;230;222.3282;7;30;1
568;6;7;0.05;0.5;2;68;104;0.4728033;231;224.4231;7;3;0
569;6;7;0.05;0.5;2;69;101;0.3963964;220;225.3465;7;0;0
570;6;7;0.05;0.5;2;70;110;0.5371179;203;224.1091;7;9;1
571;6;7;0.05;0.5;2;71;104;0.3886256;249;224.2692;7;3;0
572;6;7;0.05;0.5;2;72;105;0.5371179;217;223.819;7;4;1
573;6;7;0.05;0.5;2;73;128;0.5877193;228;224.5078;7;27;1
574;6;7;0.05;0.5;2;74;107;0.4861111;219;223.0841;7;6;0
575;6;7;0.05;0.5;2;75;101;0.5534884;220;222.9901;7;0;1
576;6;7;0.05;0.5;2;76;101;0.4475806;199;224.4059;7;0;0
577;6;7;0.05;0.5;2;77;101;0.5432692;234;225.1386;7;0;1
578;6;7;0.05;0.5;2;78;108;0.4868421;236;224.4815;7;7;0
579;6;7;0.05;0.5;2;79;103;0.5481172;195;224.4563;7;2;1
580;6;7;0.05;0.5;2;80;104;0.4251012;240;222.8269;7;3;0
581;6;7;0.05;0.5;2;81;101;0.5611814;208;225.8713;7;0;1
582;6;7;0.05;0.5;2;82;103;0.54;238;223.3883;7;2;1
583;6;7;0.05;0.5;2;83;125;0.6493506;228;226.448;7;24;1
584;6;7;0.05;0.5;2;84;101;0.6311111;248;224.1089;7;0;1
585;6;7;0.05;0.5;2;85;106;0.5509259;222;224.0755;7;5;1
586;6;7;0.05;0.5;2;86;102;0.5063291;235;223.1471;7;1;1
587;6;7;0.05;0.5;2;87;105;0.6161137;234;225.6952;7;4;1
588;6;7;0.05;0.5;2;88;101;0.6277056;250;224.4554;7;0;1
589;6;7;0.05;0.5;2;89;103;0.4622222;208;224.5728;7;2;0
590;6;7;0.05;0.5;2;90;101;0.4766355;249;224.505;7;0;0
591;6;7;0.05;0.5;2;91;108;0.504717;235;223.4815;7;7;1
592;6;7;0.05;0.5;2;92;106;0.5884956;217;222.6226;7;5;1
593;6;7;0.05;0.5;2;93;102;0.4325581;214;223.9804;7;1;0
594;6;7;0.05;0.5;2;94;115;0.3772727;222;223.8522;7;14;0
595;6;7;0.05;0.5;2;95;102;0.4633028;229;224.7745;7;1;0
596;6;7;0.05;0.5;2;96;107;0.3860465;231;224.7196;7;6;0
597;6;7;0.05;0.5;2;97;110;0.6054688;218;223.4;7;9;1
598;6;7;0.05;0.5;2;98;102;0.3964758;214;222.902;7;1;0
599;6;7;0.05;0.5;2;99;101;0.5822222;206;222.5248;7;0;1
600;6;7;0.05;0.5;2;100;102;0.544186;230;225.098;7;1;1
601;7;7;1;0.5;3;1;105;0.5103734;216;222.9048;7;4;1
602;7;7;1;0.5;3;2;101;0.5432099;228;223.4257;7;0;1
603;7;7;1;0.5;3;3;102;0.5462555;250;223.8431;7;1;1
604;7;7;1;0.5;3;4;103;0.5321888;228;224.5631;7;2;1
605;7;7;1;0.5;3;5;101;0.4672897;247;222.7723;7;0;0
606;7;7;1;0.5;3;6;103;0.5115385;214;223.8835;7;2;1
607;7;7;1;0.5;3;7;102;0.5381166;227;222.6765;7;1;1
608;7;7;1;0.5;3;8;101;0.482906;223;223.396;7;0;0
609;7;7;1;0.5;3;9;103;0.5512821;227;223.5534;7;2;1
610;7;7;1;0.5;3;10;102;0.5022831;225;224.7255;7;1;1
611;7;7;1;0.5;3;11;102;0.5045872;219;223.4412;7;1;1
612;7;7;1;0.5;3;12;103;0.5416667;198;222.2621;7;2;1
613;7;7;1;0.5;3;13;103;0.5106383;215;223.8447;7;2;1
614;7;7;1;0.5;3;14;107;0.4936709;216;223.9907;7;6;0
615;7;7;1;0.5;3;15;102;0.5205479;204;221.9804;7;1;1
616;7;7;1;0.5;3;16;101;0.5931373;237;224.604;7;0;1
617;7;7;1;0.5;3;17;101;0.4331797;243;225.0297;7;0;0
618;7;7;1;0.5;3;18;101;0.5105485;230;223.5446;7;0;1
619;7;7;1;0.5;3;19;103;0.5091743;233;225.6408;7;2;1
620;7;7;1;0.5;3;20;103;0.5;210;223.699;7;2;0
621;7;7;1;0.5;3;21;102;0.4622222;213;223.3922;7;1;0
622;7;7;1;0.5;3;22;102;0.5090909;234;222.8431;7;1;1
623;7;7;1;0.5;3;23;102;0.535545;222;223.4412;7;1;1
624;7;7;1;0.5;3;24;102;0.5207373;209;223.0098;7;1;1
625;7;7;1;0.5;3;25;101;0.5545455;210;223.8812;7;0;1
626;7;7;1;0.5;3;26;101;0.5144033;219;225.0891;7;0;1
627;7;7;1;0.5;3;27;103;0.4470046;211;222.6699;7;2;0
628;7;7;1;0.5;3;28;101;0.5022422;220;224.2475;7;0;1
629;7;7;1;0.5;3;29;102;0.5022222;229;222.7843;7;1;1
630;7;7;1;0.5;3;30;104;0.5283843;225;224.0385;7;3;1
631;7;7;1;0.5;3;31;101;0.5084034;219;225.396;7;0;1
632;7;7;1;0.5;3;32;101;0.4545455;243;224.1386;7;0;0
633;7;7;1;0.5;3;33;102;0.510917;220;223.8039;7;1;1
634;7;7;1;0.5;3;34;101;0.5227273;224;223.297;7;0;1
635;7;7;1;0.5;3;35;101;0.4826087;226;222.3762;7;0;0
636;7;7;1;0.5;3;36;102;0.5022831;228;225.549;7;1;1
637;7;7;1;0.5;3;37;102;0.5591837;209;223.1373;7;1;1
638;7;7;1;0.5;3;38;103;0.4827586;232;224.4369;7;2;0
639;7;7;1;0.5;3;39;101;0.5381526;210;222.3267;7;0;1
640;7;7;1;0.5;3;40;105;0.4508929;237;223.5524;7;4;0
641;7;7;1;0.5;3;41;101;0.5091743;226;224.6535;7;0;1
642;7;7;1;0.5;3;42;101;0.5092593;230;222.7822;7;0;1
643;7;7;1;0.5;3;43;101;0.5280374;221;224.2277;7;0;1
644;7;7;1;0.5;3;44;102;0.4705882;233;225.5098;7;1;0
645;7;7;1;0.5;3;45;103;0.5138889;230;223.2039;7;2;1
646;7;7;1;0.5;3;46;101;0.4954955;226;223.2574;7;0;0
647;7;7;1;0.5;3;47;102;0.4780876;194;224.3725;7;1;0
648;7;7;1;0.5;3;48;103;0.534188;231;222.9029;7;2;1
649;7;7;1;0.5;3;49;101;0.5045045;204;222.9406;7;0;1
650;7;7;1;0.5;3;50;101;0.5434783;213;223.3366;7;0;1
651;7;7;1;0.5;3;51;101;0.4375;212;223.198;7;0;0
652;7;7;1;0.5;3;52;107;0.4598214;214;223.4953;7;6;0
653;7;7;1;0.5;3;53;102;0.4272727;221;221.5196;7;1;0
654;7;7;1;0.5;3;54;101;0.5082645;213;223.6238;7;0;1
655;7;7;1;0.5;3;55;101;0.4885845;215;223.6634;7;0;0
656;7;7;1;0.5;3;56;103;0.5313808;212;223.7476;7;2;1
657;7;7;1;0.5;3;57;101;0.539823;226;224.802;7;0;1
658;7;7;1;0.5;3;58;101;0.5585586;228;223.8713;7;0;1
659;7;7;1;0.5;3;59;101;0.5136364;234;223.9703;7;0;1
660;7;7;1;0.5;3;60;101;0.5289256;218;221.802;7;0;1
661;7;7;1;0.5;3;61;101;0.4453782;227;222.6535;7;0;0
662;7;7;1;0.5;3;62;101;0.6135266;221;223.3366;7;0;1
663;7;7;1;0.5;3;63;101;0.5991903;206;222.4851;7;0;1
664;7;7;1;0.5;3;64;104;0.4366812;226;225.0481;7;3;0
665;7;7;1;0.5;3;65;101;0.4449761;222;224.0594;7;0;0
666;7;7;1;0.5;3;66;104;0.5630252;230;224.5096;7;3;1
667;7;7;1;0.5;3;67;101;0.622807;237;223.5941;7;0;1
668;7;7;1;0.5;3;68;103;0.4247788;226;224.0971;7;2;0
669;7;7;1;0.5;3;69;101;0.4680851;219;222.2673;7;0;0
670;7;7;1;0.5;3;70;104;0.5146444;229;222.7596;7;3;1
671;7;7;1;0.5;3;71;102;0.4553571;227;222.4412;7;1;0
672;7;7;1;0.5;3;72;104;0.4932127;228;223.6538;7;3;0
673;7;7;1;0.5;3;73;101;0.5043478;207;222.495;7;0;1
674;7;7;1;0.5;3;74;101;0.5665236;217;226.2178;7;0;1
675;7;7;1;0.5;3;75;103;0.6086957;218;223.932;7;2;1
676;7;7;1;0.5;3;76;102;0.5384615;224;224.8725;7;1;1
677;7;7;1;0.5;3;77;102;0.4444444;216;223.2941;7;1;0
678;7;7;1;0.5;3;78;101;0.4185022;205;222.7624;7;0;0
679;7;7;1;0.5;3;79;102;0.518018;207;222.9608;7;1;1
680;7;7;1;0.5;3;80;101;0.5042735;241;224.9307;7;0;1
681;7;7;1;0.5;3;81;102;0.56621;220;223.6078;7;1;1
682;7;7;1;0.5;3;82;102;0.4955752;242;222.7157;7;1;0
683;7;7;1;0.5;3;83;101;0.4541833;205;225.6337;7;0;0
684;7;7;1;0.5;3;84;103;0.4818182;213;224.5243;7;2;0
685;7;7;1;0.5;3;85;104;0.4094828;225;223.2981;7;3;0
686;7;7;1;0.5;3;86;106;0.5213675;214;222.7358;7;5;1
687;7;7;1;0.5;3;87;102;0.5252101;227;225.6078;7;1;1
688;7;7;1;0.5;3;88;101;0.5169082;228;224;7;0;1
689;7;7;1;0.5;3;89;101;0.527897;221;223.099;7;0;1
690;7;7;1;0.5;3;90;105;0.5535714;237;225.419;7;4;1
691;7;7;1;0.5;3;91;101;0.4957265;219;222.5446;7;0;0
692;7;7;1;0.5;3;92;102;0.4906542;214;222.7451;7;1;0
693;7;7;1;0.5;3;93;105;0.5240385;236;224.4286;7;4;1
694;7;7;1;0.5;3;94;104;0.4885845;237;224.7788;7;3;0
695;7;7;1;0.5;3;95;101;0.4587156;207;225.3564;7;0;0
696;7;7;1;0.5;3;96;103;0.4380165;223;223.3301;7;2;0
697;7;7;1;0.5;3;97;101;0.450237;213;222.7228;7;0;0
698;7;7;1;0.5;3;98;102;0.5657895;227;224.5294;7;1;1
699;7;7;1;0.5;3;99;104;0.4872881;219;223.8558;7;3;0
700;7;7;1;0.5;3;100;103;0.5696203;230;223.6117;7;2;1
701;8;7;0.2;0.5;3;1;101;0.5948276;230;224.2871;7;0;1
702;8;7;0.2;0.5;3;2;101;0.4654378;211;222.9703;7;0;0
703;8;7;0.2;0.5;3;3;106;0.4590909;219;222.8491;7;5;0
704;8;7;0.2;0.5;3;4;104;0.5860465;235;222.5385;7;3;1
705;8;7;0.2;0.5;3;5;102;0.6434783;221;221.5196;7;1;1
706;8;7;0.2;0.5;3;6;101;0.4649123;207;224.4554;7;0;0
707;8;7;0.2;0.5;3;7;102;0.4009217;234;223;7;1;0
708;8;7;0.2;0.5;3;8;101;0.6026201;226;225.4059;7;0;1
709;8;7;0.2;0.5;3;9;103;0.3838863;231;224.8932;7;2;0
710;8;7;0.2;0.5;3;10;102;0.5;211;223.3333;7;1;0
711;8;7;0.2;0.5;3;11;103;0.5454545;235;222.1748;7;2;1
712;8;7;0.2;0.5;3;12;102;0.5570175;262;223.0882;7;1;1
713;8;7;0.2;0.5;3;13;103;0.3878505;234;224.3495;7;2;0
714;8;7;0.2;0.5;3;14;102;0.4514563;237;223.2941;7;1;0
715;8;7;0.2;0.5;3;15;102;0.5069767;218;223.4706;7;1;1
716;8;7;0.2;0.5;3;16;101;0.5535714;228;221.8713;7;0;1
717;8;7;0.2;0.5;3;17;101;0.5154185;226;223.3267;7;0;1
718;8;7;0.2;0.5;3;18;101;0.4910714;224;221.8812;7;0;0
719;8;7;0.2;0.5;3;19;101;0.4507042;228;223.6634;7;0;0
720;8;7;0.2;0.5;3;20;103;0.5229358;227;223.9903;7;2;1
721;8;7;0.2;0.5;3;21;101;0.5327511;221;225.7921;7;0;1
722;8;7;0.2;0.5;3;22;103;0.6045455;216;225.0097;7;2;1
723;8;7;0.2;0.5;3;23;105;0.4700855;228;223.1714;7;4;0
