;simu;n_obs;mutation_rate;c;ageing;replicate;last_time_step;mean_choice_last_step;n_repro_last_step;mean_demos;mean_n_obs;tradition_duration
1531;16;1;0.1;0.5;0.2;31;103;0.3529412;194;208.2816;1;2
1532;16;1;0.1;0.5;0.2;32;101;0.3917051;199;208.9703;1;0
1533;16;1;0.1;0.5;0.2;33;117;0.5515695;181;209.8803;1;16
1534;16;1;0.1;0.5;0.2;34;101;0.5863636;206;209.1584;1;0
1535;16;1;0.1;0.5;0.2;35;113;0.368932;235;211.0442;1;12
1536;16;1;0.1;0.5;0.2;36;103;0.492891;219;209.4175;1;2
1537;16;1;0.1;0.5;0.2;37;102;0.4976303;197;209.5588;1;1
1538;16;1;0.1;0.5;0.2;38;108;0.5431472;241;209.1574;1;7
1539;16;1;0.1;0.5;0.2;39;101;0.5399061;192;207.6634;1;0
1540;16;1;0.1;0.5;0.2;40;114;0.4874372;196;208.8509;1;13
1541;16;1;0.1;0.5;0.2;41;127;0.5061728;201;210.2992;1;26
1542;16;1;0.1;0.5;0.2;42;127;0.3782383;207;208.2283;1;26
1543;16;1;0.1;0.5;0.2;43;101;0.4084507;204;210.4455;1;0
1544;16;1;0.1;0.5;0.2;44;105;0.5964912;214;209.1429;1;4
1545;16;1;0.1;0.5;0.2;45;102;0.6142857;199;210.6667;1;1
1546;16;1;0.1;0.5;0.2;46;101;0.48;204;210.8119;1;0
1547;16;1;0.1;0.5;0.2;47;104;0.4821429;225;207.4808;1;3
1548;16;1;0.1;0.5;0.2;48;104;0.6146789;221;209.3558;1;3
1549;16;1;0.1;0.5;0.2;49;109;0.558952;212;208.6422;1;8
1550;16;1;0.1;0.5;0.2;50;111;0.5284974;196;210.3423;1;10
1551;16;1;0.1;0.5;0.2;51;101;0.468599;221;209.297;1;0
1552;16;1;0.1;0.5;0.2;52;101;0.4076087;220;208.703;1;0
1553;16;1;0.1;0.5;0.2;53;102;0.4924623;205;207.5392;1;1
1554;16;1;0.1;0.5;0.2;54;102;0.4420601;194;209.0294;1;1
1555;16;1;0.1;0.5;0.2;55;106;0.4549763;198;207.7925;1;5
1556;16;1;0.1;0.5;0.2;56;101;0.4529148;186;209.7822;1;0
1557;16;1;0.1;0.5;0.2;57;101;0.5529954;199;208.2772;1;0
1558;16;1;0.1;0.5;0.2;58;112;0.369863;199;209.0357;1;11
1559;16;1;0.1;0.5;0.2;59;101;0.4782609;213;209.495;1;0
1560;16;1;0.1;0.5;0.2;60;101;0.4398148;206;208.3762;1;0
1561;16;1;0.1;0.5;0.2;61;101;0.4490741;232;207.604;1;0
1562;16;1;0.1;0.5;0.2;62;101;0.5462963;203;210.4158;1;0
1563;16;1;0.1;0.5;0.2;63;119;0.5081967;224;209.7395;1;18
1564;16;1;0.1;0.5;0.2;64;114;0.605;216;208.8947;1;13
1565;16;1;0.1;0.5;0.2;65;103;0.4955357;207;209.8835;1;2
1566;16;1;0.1;0.5;0.2;66;103;0.4782609;215;210.5146;1;2
1567;16;1;0.1;0.5;0.2;67;102;0.4698276;209;207.9902;1;1
1568;16;1;0.1;0.5;0.2;68;101;0.5;229;209.6535;1;0
1569;16;1;0.1;0.5;0.2;69;107;0.3959391;230;209.9813;1;6
1570;16;1;0.1;0.5;0.2;70;101;0.4863636;212;209.4851;1;0
1571;16;1;0.1;0.5;0.2;71;101;0.5491071;213;208.6535;1;0
1572;16;1;0.1;0.5;0.2;72;104;0.5428571;230;209.6538;1;3
1573;16;1;0.1;0.5;0.2;73;104;0.5405405;212;209.9231;1;3
1574;16;1;0.1;0.5;0.2;74;102;0.4858491;205;209.4804;1;1
1575;16;1;0.1;0.5;0.2;75;101;0.512931;201;210.3366;1;0
1576;16;1;0.1;0.5;0.2;76;102;0.6730769;216;209.1765;1;1
1577;16;1;0.1;0.5;0.2;77;101;0.5073171;187;208.2475;1;0
1578;16;1;0.1;0.5;0.2;78;104;0.4578947;207;209.1731;1;3
1579;16;1;0.1;0.5;0.2;79;101;0.4830918;207;208.4059;1;0
1580;16;1;0.1;0.5;0.2;80;101;0.4807692;212;208.8713;1;0
1581;16;1;0.1;0.5;0.2;81;132;0.5650224;205;208.3636;1;31
1582;16;1;0.1;0.5;0.2;82;105;0.4925373;210;208.7714;1;4
1583;16;1;0.1;0.5;0.2;83;103;0.358209;190;207.6505;1;2
1584;16;1;0.1;0.5;0.2;84;102;0.5167464;199;208.7157;1;1
1585;16;1;0.1;0.5;0.2;85;101;0.4782609;218;210.0396;1;0
1586;16;1;0.1;0.5;0.2;86;101;0.5126904;223;210.4752;1;0
1587;16;1;0.1;0.5;0.2;87;101;0.5377778;199;210.505;1;0
1588;16;1;0.1;0.5;0.2;88;106;0.5026738;211;210.4528;1;5
1589;16;1;0.1;0.5;0.2;89;113;0.5895197;212;210.0885;1;12
1590;16;1;0.1;0.5;0.2;90;103;0.5767442;192;208.5728;1;2
1591;16;1;0.1;0.5;0.2;91;107;0.515;214;209.6636;1;6
1592;16;1;0.1;0.5;0.2;92;101;0.454955;187;207.4356;1;0
1593;16;1;0.1;0.5;0.2;93;102;0.5727273;201;208.6569;1;1
1594;16;1;0.1;0.5;0.2;94;101;0.5882353;214;209.6535;1;0
1595;16;1;0.1;0.5;0.2;95;107;0.4724771;204;209.0561;1;6
1596;16;1;0.1;0.5;0.2;96;103;0.5406699;217;208.6505;1;2
1597;16;1;0.1;0.5;0.2;97;103;0.4213198;206;210.2913;1;2
1598;16;1;0.1;0.5;0.2;98;101;0.5294118;206;209.2376;1;0
1599;16;1;0.1;0.5;0.2;99;110;0.4574468;214;209.3455;1;9
1600;16;1;0.1;0.5;0.2;100;101;0.4583333;194;209.5941;1;0
1601;17;3;0.1;0.5;0.2;1;101;0.5622318;193;209.4356;3;0
1602;17;3;0.1;0.5;0.2;2;101;0.5391705;200;209.5545;3;0
1603;17;3;0.1;0.5;0.2;3;101;0.4375;223;209.4851;3;0
1604;17;3;0.1;0.5;0.2;4;101;0.5;227;209.8614;3;0
1605;17;3;0.1;0.5;0.2;5;110;0.5887446;194;208.5545;3;9
1606;17;3;0.1;0.5;0.2;6;103;0.505102;200;209.9903;3;2
1607;17;3;0.1;0.5;0.2;7;108;0.5112108;211;211.0741;3;7
1608;17;3;0.1;0.5;0.2;8;101;0.5395349;199;206.7426;3;0
1609;17;3;0.1;0.5;0.2;9;101;0.5193133;174;208.901;3;0
1610;17;3;0.1;0.5;0.2;10;106;0.3881279;206;210.0283;3;5
1611;17;3;0.1;0.5;0.2;11;101;0.4837209;201;209.9307;3;0
1612;17;3;0.1;0.5;0.2;12;101;0.4857143;204;207.2772;3;0
1613;17;3;0.1;0.5;0.2;13;101;0.5754717;219;210.604;3;0
1614;17;3;0.1;0.5;0.2;14;104;0.4794521;191;210.3654;3;3
1615;17;3;0.1;0.5;0.2;15;102;0.4656863;195;209.7843;3;1
1616;17;3;0.1;0.5;0.2;16;102;0.4615385;207;210.951;3;1
1617;17;3;0.1;0.5;0.2;17;104;0.4795918;211;207.5288;3;3
1618;17;3;0.1;0.5;0.2;18;104;0.4731707;212;209.5769;3;3
1619;17;3;0.1;0.5;0.2;19;102;0.4158879;206;208.4314;3;1
1620;17;3;0.1;0.5;0.2;20;101;0.5635359;201;208.0495;3;0
1621;17;3;0.1;0.5;0.2;21;101;0.5296804;202;208.9802;3;0
1622;17;3;0.1;0.5;0.2;22;101;0.552381;216;209.9307;3;0
1623;17;3;0.1;0.5;0.2;23;117;0.4679803;216;206.7436;3;16
1624;17;3;0.1;0.5;0.2;24;106;0.5592417;202;208.6792;3;5
1625;17;3;0.1;0.5;0.2;25;108;0.3923445;221;209.0556;3;7
1626;17;3;0.1;0.5;0.2;26;107;0.4507042;201;208.8692;3;6
1627;17;3;0.1;0.5;0.2;27;107;0.5454545;227;208.6729;3;6
1628;17;3;0.1;0.5;0.2;28;102;0.4931507;197;209.6667;3;1
1629;17;3;0.1;0.5;0.2;29;116;0.4205607;217;208.6724;3;15
1630;17;3;0.1;0.5;0.2;30;101;0.3989899;201;207.8416;3;0
1631;17;3;0.1;0.5;0.2;31;111;0.4381443;207;207.7117;3;10
1632;17;3;0.1;0.5;0.2;32;102;0.5592417;205;209.3824;3;1
1633;17;3;0.1;0.5;0.2;33;113;0.6206897;225;210.4779;3;12
1634;17;3;0.1;0.5;0.2;34;105;0.4857143;229;207.8;3;4
1635;17;3;0.1;0.5;0.2;35;107;0.3405405;223;210.8598;3;6
1636;17;3;0.1;0.5;0.2;36;101;0.5;220;209.8218;3;0
1637;17;3;0.1;0.5;0.2;37;101;0.4464286;195;207.7624;3;0
1638;17;3;0.1;0.5;0.2;38;105;0.5231481;214;210.2762;3;4
1639;17;3;0.1;0.5;0.2;39;106;0.4384236;188;207.5377;3;5
1640;17;3;0.1;0.5;0.2;40;101;0.5225225;221;210.0198;3;0
1641;17;3;0.1;0.5;0.2;41;104;0.5380435;238;209.8942;3;3
1642;17;3;0.1;0.5;0.2;42;101;0.5311005;173;209.1089;3;0
1643;17;3;0.1;0.5;0.2;43;102;0.455;247;210.098;3;1
1644;17;3;0.1;0.5;0.2;44;101;0.4633028;207;209.7426;3;0
1645;17;3;0.1;0.5;0.2;45;101;0.4392523;209;209.6139;3;0
1646;17;3;0.1;0.5;0.2;46;103;0.4487179;219;209.1553;3;2
1647;17;3;0.1;0.5;0.2;47;106;0.4570136;209;207.8302;3;5
1648;17;3;0.1;0.5;0.2;48;123;0.4477612;207;208.6098;3;22
1649;17;3;0.1;0.5;0.2;49;110;0.5424528;201;207.5182;3;9
1650;17;3;0.1;0.5;0.2;50;102;0.549505;205;207.7941;3;1
1651;17;3;0.1;0.5;0.2;51;101;0.5075377;202;209.2871;3;0
1652;17;3;0.1;0.5;0.2;52;102;0.549505;217;207.9608;3;1
1653;17;3;0.1;0.5;0.2;53;104;0.5156951;201;208.6154;3;3
1654;17;3;0.1;0.5;0.2;54;107;0.4308511;230;208.5421;3;6
1655;17;3;0.1;0.5;0.2;55;104;0.5206186;243;210.0769;3;3
1656;17;3;0.1;0.5;0.2;56;101;0.5158371;211;207.9802;3;0
1657;17;3;0.1;0.5;0.2;57;101;0.5576037;206;209.4356;3;0
1658;17;3;0.1;0.5;0.2;58;103;0.5694444;208;211.6796;3;2
1659;17;3;0.1;0.5;0.2;59;101;0.504717;194;208.7921;3;0
1660;17;3;0.1;0.5;0.2;60;103;0.4784946;244;210.9903;3;2
1661;17;3;0.1;0.5;0.2;61;108;0.4633028;225;209.1111;3;7
1662;17;3;0.1;0.5;0.2;62;102;0.480198;221;207.9118;3;1
1663;17;3;0.1;0.5;0.2;63;107;0.5217391;213;207.5607;3;6
1664;17;3;0.1;0.5;0.2;64;102;0.547619;205;210.3431;3;1
1665;17;3;0.1;0.5;0.2;65;105;0.5787037;205;210.5238;3;4
1666;17;3;0.1;0.5;0.2;66;101;0.5044248;208;209.7228;3;0
1667;17;3;0.1;0.5;0.2;67;115;0.5773196;234;210.2087;3;14
1668;17;3;0.1;0.5;0.2;68;102;0.5185185;215;209.6373;3;1
1669;17;3;0.1;0.5;0.2;69;101;0.5226131;231;209.6337;3;0
1670;17;3;0.1;0.5;0.2;70;101;0.5103093;229;209.6436;3;0
1671;17;3;0.1;0.5;0.2;71;101;0.5231481;221;207.9307;3;0
1672;17;3;0.1;0.5;0.2;72;101;0.5;227;209.3168;3;0
1673;17;3;0.1;0.5;0.2;73;105;0.5205479;205;210.6;3;4
1674;17;3;0.1;0.5;0.2;74;104;0.5991379;198;209.2692;3;3
1675;17;3;0.1;0.5;0.2;75;103;0.4417476;214;208.835;3;2
1676;17;3;0.1;0.5;0.2;76;102;0.4166667;222;210.1471;3;1
1677;17;3;0.1;0.5;0.2;77;101;0.492823;209;210.8812;3;0
1678;17;3;0.1;0.5;0.2;78;107;0.5022222;194;209.1963;3;6
1679;17;3;0.1;0.5;0.2;79;101;0.5495495;193;209.4158;3;0
1680;17;3;0.1;0.5;0.2;80;108;0.4518828;207;209.8889;3;7
1681;17;3;0.1;0.5;0.2;81;107;0.5578947;223;209.2617;3;6
1682;17;3;0.1;0.5;0.2;82;101;0.4829268;210;209.2376;3;0
1683;17;3;0.1;0.5;0.2;83;101;0.4392523;219;209.1683;3;0
1684;17;3;0.1;0.5;0.2;84;102;0.3474576;195;210.2647;3;1
1685;17;3;0.1;0.5;0.2;85;102;0.5196078;203;209.9706;3;1
1686;17;3;0.1;0.5;0.2;86;101;0.5024631;221;208.4851;3;0
1687;17;3;0.1;0.5;0.2;87;101;0.5526316;212;208.4851;3;0
1688;17;3;0.1;0.5;0.2;88;101;0.5217391;192;208.2574;3;0
1689;17;3;0.1;0.5;0.2;89;102;0.4752475;195;209.7255;3;1
1690;17;3;0.1;0.5;0.2;90;103;0.4253394;199;209.3689;3;2
1691;17;3;0.1;0.5;0.2;91;101;0.4449339;212;209.2673;3;0
1692;17;3;0.1;0.5;0.2;92;109;0.43;225;207.5413;3;8
1693;17;3;0.1;0.5;0.2;93;101;0.5485437;217;210.8614;3;0
1694;17;3;0.1;0.5;0.2;94;102;0.4162679;208;209.8824;3;1
1695;17;3;0.1;0.5;0.2;95;102;0.461165;212;208.3039;3;1
1696;17;3;0.1;0.5;0.2;96;101;0.4925373;191;207.8416;3;0
1697;17;3;0.1;0.5;0.2;97;101;0.529703;226;208.5347;3;0
1698;17;3;0.1;0.5;0.2;98;102;0.4433498;219;210.2549;3;1
1699;17;3;0.1;0.5;0.2;99;103;0.5;210;209.6602;3;2
1700;17;3;0.1;0.5;0.2;100;131;0.5791855;219;208.4962;3;30
1701;18;5;0.1;0.5;0.2;1;101;0.5;198;208.2871;5;0
1702;18;5;0.1;0.5;0.2;2;101;0.4807692;190;211.7921;5;0
1703;18;5;0.1;0.5;0.2;3;102;0.5052632;206;208.2549;5;1
1704;18;5;0.1;0.5;0.2;4;102;0.5333333;200;211.3529;5;1
1705;18;5;0.1;0.5;0.2;5;103;0.5132743;204;209.3495;5;2
1706;18;5;0.1;0.5;0.2;6;101;0.5209302;222;209.3267;5;0
1707;18;5;0.1;0.5;0.2;7;101;0.5333333;188;207.1584;5;0
1708;18;5;0.1;0.5;0.2;8;101;0.5235849;221;209.495;5;0
1709;18;5;0.1;0.5;0.2;9;102;0.4883721;212;208.6373;5;1
1710;18;5;0.1;0.5;0.2;10;105;0.5454545;207;207.1905;5;4
1711;18;5;0.1;0.5;0.2;11;114;0.5544554;212;208.5439;5;13
1712;18;5;0.1;0.5;0.2;12;105;0.4482759;185;211.0286;5;4
1713;18;5;0.1;0.5;0.2;13;104;0.4477612;219;210.7212;5;3
1714;18;5;0.1;0.5;0.2;14;127;0.5194805;202;208.3228;5;26
1715;18;5;0.1;0.5;0.2;15;101;0.5797101;208;208.0099;5;0
1716;18;5;0.1;0.5;0.2;16;101;0.521327;188;210.1089;5;0
1717;18;5;0.1;0.5;0.2;17;101;0.4742268;233;210.7327;5;0
1718;18;5;0.1;0.5;0.2;18;106;0.370892;206;210.5849;5;5
1719;18;5;0.1;0.5;0.2;19;101;0.5302326;210;208.0693;5;0
1720;18;5;0.1;0.5;0.2;20;101;0.3811659;186;208.8317;5;0
1721;18;5;0.1;0.5;0.2;21;113;0.5845411;191;207.823;5;12
1722;18;5;0.1;0.5;0.2;22;102;0.4593301;199;209.5392;5;1
1723;18;5;0.1;0.5;0.2;23;106;0.545;221;208.6604;5;5
1724;18;5;0.1;0.5;0.2;24;101;0.4719626;191;206.9109;5;0
1725;18;5;0.1;0.5;0.2;25;101;0.5120773;216;211.2079;5;0
1726;18;5;0.1;0.5;0.2;26;101;0.527027;196;208.8416;5;0
1727;18;5;0.1;0.5;0.2;27;101;0.509901;226;207.4257;5;0
1728;18;5;0.1;0.5;0.2;28;101;0.5190476;226;208.1683;5;0
1729;18;5;0.1;0.5;0.2;29;101;0.4911504;204;208.297;5;0
1730;18;5;0.1;0.5;0.2;30;101;0.5118483;194;208.8713;5;0
1731;18;5;0.1;0.5;0.2;31;103;0.4533333;219;209.5922;5;2
1732;18;5;0.1;0.5;0.2;32;108;0.5090909;219;210.3981;5;7
1733;18;5;0.1;0.5;0.2;33;101;0.5450237;211;208.4653;5;0
1734;18;5;0.1;0.5;0.2;34;101;0.5;222;208.7723;5;0
1735;18;5;0.1;0.5;0.2;35;123;0.4285714;201;209.7561;5;22
1736;18;5;0.1;0.5;0.2;36;102;0.4866071;198;209.7647;5;1
1737;18;5;0.1;0.5;0.2;37;106;0.3613861;218;210.6981;5;5
1738;18;5;0.1;0.5;0.2;38;108;0.4086538;181;209.8889;5;7
1739;18;5;0.1;0.5;0.2;39;101;0.5490196;225;209.5545;5;0
1740;18;5;0.1;0.5;0.2;40;106;0.4469027;194;211.1887;5;5
1741;18;5;0.1;0.5;0.2;41;101;0.6;217;207.198;5;0
1742;18;5;0.1;0.5;0.2;42;102;0.4080717;194;210.451;5;1
1743;18;5;0.1;0.5;0.2;43;102;0.5586854;216;210.2157;5;1
1744;18;5;0.1;0.5;0.2;44;101;0.388601;229;209.8614;5;0
1745;18;5;0.1;0.5;0.2;45;102;0.5740741;204;208.549;5;1
1746;18;5;0.1;0.5;0.2;46;111;0.5868545;213;207.9099;5;10
1747;18;5;0.1;0.5;0.2;47;103;0.4587156;193;208.0388;5;2
1748;18;5;0.1;0.5;0.2;48;101;0.4977169;206;209.3762;5;0
1749;18;5;0.1;0.5;0.2;49;102;0.529148;192;208.3725;5;1
1750;18;5;0.1;0.5;0.2;50;101;0.515625;209;207.3267;5;0
1751;18;5;0.1;0.5;0.2;51;102;0.4577114;199;209.7745;5;1
1752;18;5;0.1;0.5;0.2;52;159;0.5483871;210;209.4277;5;58
1753;18;5;0.1;0.5;0.2;53;106;0.5368421;208;209.6792;5;5
1754;18;5;0.1;0.5;0.2;54;101;0.5774648;213;208.4653;5;0
1755;18;5;0.1;0.5;0.2;55;101;0.5540541;214;209.8713;5;0
1756;18;5;0.1;0.5;0.2;56;102;0.5157895;223;208.8137;5;1
1757;18;5;0.1;0.5;0.2;57;101;0.6047619;221;209.4257;5;0
1758;18;5;0.1;0.5;0.2;58;107;0.5400844;209;210.2991;5;6
1759;18;5;0.1;0.5;0.2;59;103;0.5326633;208;208.8932;5;2
1760;18;5;0.1;0.5;0.2;60;101;0.4639175;202;208.703;5;0
1761;18;5;0.1;0.5;0.2;61;108;0.5124378;201;208.3981;5;7
1762;18;5;0.1;0.5;0.2;62;115;0.3942308;220;207.8696;5;14
1763;18;5;0.1;0.5;0.2;63;105;0.5642202;231;209.2952;5;4
1764;18;5;0.1;0.5;0.2;64;101;0.5560748;196;209.3564;5;0
1765;18;5;0.1;0.5;0.2;65;102;0.5579399;219;211.1275;5;1
1766;18;5;0.1;0.5;0.2;66;102;0.5729167;216;208.2353;5;1
1767;18;5;0.1;0.5;0.2;67;101;0.5844156;212;208.7228;5;0
1768;18;5;0.1;0.5;0.2;68;102;0.4778325;229;209.2059;5;1
1769;18;5;0.1;0.5;0.2;69;102;0.495;226;208.5588;5;1
1770;18;5;0.1;0.5;0.2;70;102;0.4202899;204;210.9412;5;1
1771;18;5;0.1;0.5;0.2;71;104;0.4761905;200;209.3077;5;3
1772;18;5;0.1;0.5;0.2;72;101;0.5816327;218;208.7129;5;0
1773;18;5;0.1;0.5;0.2;73;101;0.4230769;226;207.3168;5;0
1774;18;5;0.1;0.5;0.2;74;104;0.4043478;203;209.25;5;3
1775;18;5;0.1;0.5;0.2;75;101;0.4311111;205;207.9307;5;0
1776;18;5;0.1;0.5;0.2;76;101;0.4693878;213;209.8218;5;0
1777;18;5;0.1;0.5;0.2;77;101;0.6504425;207;208.2871;5;0
1778;18;5;0.1;0.5;0.2;78;104;0.4190476;197;209.9327;5;3
1779;18;5;0.1;0.5;0.2;79;101;0.5648148;212;210.3861;5;0
1780;18;5;0.1;0.5;0.2;80;104;0.5081967;220;211.0385;5;3
1781;18;5;0.1;0.5;0.2;81;101;0.6407767;217;209.9109;5;0
1782;18;5;0.1;0.5;0.2;82;101;0.5380711;235;208.5149;5;0
1783;18;5;0.1;0.5;0.2;83;104;0.5270936;208;207.8654;5;3
1784;18;5;0.1;0.5;0.2;84;124;0.5764192;199;208.8871;5;23
1785;18;5;0.1;0.5;0.2;85;102;0.4151786;205;209.8922;5;1
1786;18;5;0.1;0.5;0.2;86;101;0.4766839;206;209.5248;5;0
1787;18;5;0.1;0.5;0.2;87;106;0.4536585;196;210.3774;5;5
1788;18;5;0.1;0.5;0.2;88;103;0.46;220;210.7961;5;2
1789;18;5;0.1;0.5;0.2;89;101;0.4438202;237;207.2871;5;0
1790;18;5;0.1;0.5;0.2;90;103;0.4151786;218;208.8058;5;2
1791;18;5;0.1;0.5;0.2;91;112;0.5844156;195;208.0893;5;11
1792;18;5;0.1;0.5;0.2;92;101;0.3982684;194;211.9901;5;0
1793;18;5;0.1;0.5;0.2;93;101;0.5507246;206;211.2475;5;0
1794;18;5;0.1;0.5;0.2;94;101;0.4903846;195;210.2772;5;0
1795;18;5;0.1;0.5;0.2;95;102;0.4031414;189;209.5588;5;1
1796;18;5;0.1;0.5;0.2;96;117;0.4535519;206;209.0342;5;16
1797;18;5;0.1;0.5;0.2;97;101;0.5692308;223;209.5743;5;0
1798;18;5;0.1;0.5;0.2;98;110;0.5311005;212;208.8;5;9
1799;18;5;0.1;0.5;0.2;99;101;0.504717;213;207.3564;5;0
1800;18;5;0.1;0.5;0.2;100;135;0.5603865;204;209.9481;5;34
1801;19;7;0.1;0.5;0.2;1;101;0.5283843;190;208.0693;7;0
1802;19;7;0.1;0.5;0.2;2;103;0.5812808;210;209.6019;7;2
1803;19;7;0.1;0.5;0.2;3;105;0.5102041;225;208.4;7;4
1804;19;7;0.1;0.5;0.2;4;101;0.4170854;216;208.198;7;0
1805;19;7;0.1;0.5;0.2;5;103;0.5909091;233;210.1748;7;2
1806;19;7;0.1;0.5;0.2;6;101;0.5105263;205;208.5347;7;0
1807;19;7;0.1;0.5;0.2;7;101;0.5181818;198;208.3663;7;0
1808;19;7;0.1;0.5;0.2;8;101;0.5450237;203;207.6832;7;0
1809;19;7;0.1;0.5;0.2;9;113;0.5069124;193;209.1327;7;12
1810;19;7;0.1;0.5;0.2;10;112;0.5550239;208;206.9375;7;11
1811;19;7;0.1;0.5;0.2;11;101;0.44;215;209.5446;7;0
1812;19;7;0.1;0.5;0.2;12;129;0.47343;196;211.0078;7;28
1813;19;7;0.1;0.5;0.2;13;121;0.4019139;222;206.9917;7;20
1814;19;7;0.1;0.5;0.2;14;101;0.4690722;216;210.1188;7;0
1815;19;7;0.1;0.5;0.2;15;114;0.436019;192;208.2105;7;13
1816;19;7;0.1;0.5;0.2;16;105;0.4527363;215;207.2667;7;4
1817;19;7;0.1;0.5;0.2;17;101;0.5445545;215;208.8416;7;0
1818;19;7;0.1;0.5;0.2;18;101;0.5707763;200;208.2475;7;0
1819;19;7;0.1;0.5;0.2;19;101;0.539604;206;208.8614;7;0
1820;19;7;0.1;0.5;0.2;20;101;0.4953704;201;208.2574;7;0
1821;19;7;0.1;0.5;0.2;21;107;0.5343137;237;208.4953;7;6
1822;19;7;0.1;0.5;0.2;22;103;0.4623116;212;208.6505;7;2
1823;19;7;0.1;0.5;0.2;23;105;0.5225225;219;209.0286;7;4
1824;19;7;0.1;0.5;0.2;24;112;0.465;210;212.6071;7;11
1825;19;7;0.1;0.5;0.2;25;105;0.4166667;199;209.7619;7;4
1826;19;7;0.1;0.5;0.2;26;104;0.5502392;193;210.0192;7;3
1827;19;7;0.1;0.5;0.2;27;101;0.5133929;204;208.6436;7;0
1828;19;7;0.1;0.5;0.2;28;105;0.4824561;194;207.181;7;4
1829;19;7;0.1;0.5;0.2;29;101;0.5904762;199;207.8416;7;0
1830;19;7;0.1;0.5;0.2;30;105;0.6;221;210.8571;7;4
1831;19;7;0.1;0.5;0.2;31;101;0.5170732;206;208.7921;7;0
1832;19;7;0.1;0.5;0.2;32;101;0.5273632;212;208.4059;7;0
1833;19;7;0.1;0.5;0.2;33;101;0.5131579;213;209.6337;7;0
1834;19;7;0.1;0.5;0.2;34;102;0.5586854;233;210.2353;7;1
1835;19;7;0.1;0.5;0.2;35;107;0.525;195;208.9813;7;6
1836;19;7;0.1;0.5;0.2;36;103;0.4882629;213;209.7767;7;2
1837;19;7;0.1;0.5;0.2;37;103;0.4708995;206;210.2816;7;2
1838;19;7;0.1;0.5;0.2;38;111;0.455;220;209.7297;7;10
1839;19;7;0.1;0.5;0.2;39;101;0.5048077;188;209.9505;7;0
1840;19;7;0.1;0.5;0.2;40;119;0.5;203;209.1933;7;18
1841;19;7;0.1;0.5;0.2;41;104;0.5555556;201;208.7308;7;3
1842;19;7;0.1;0.5;0.2;42;101;0.531401;206;208.396;7;0
1843;19;7;0.1;0.5;0.2;43;109;0.5136364;190;210.1009;7;8
1844;19;7;0.1;0.5;0.2;44;101;0.5263158;192;206.2871;7;0
1845;19;7;0.1;0.5;0.2;45;101;0.5392157;217;209.7921;7;0
1846;19;7;0.1;0.5;0.2;46;101;0.4977974;192;206.5545;7;0
1847;19;7;0.1;0.5;0.2;47;105;0.4066986;216;207.6476;7;4
1848;19;7;0.1;0.5;0.2;48;101;0.4978355;204;210.5149;7;0
1849;19;7;0.1;0.5;0.2;49;103;0.4713656;206;209.7379;7;2
1850;19;7;0.1;0.5;0.2;50;101;0.4454545;195;208.9505;7;0
1851;19;7;0.1;0.5;0.2;51;102;0.5539216;210;210.0392;7;1
1852;19;7;0.1;0.5;0.2;52;102;0.6237113;200;208.9902;7;1
1853;19;7;0.1;0.5;0.2;53;101;0.470297;234;209.7327;7;0
1854;19;7;0.1;0.5;0.2;54;128;0.4190476;193;209.6016;7;27
1855;19;7;0.1;0.5;0.2;55;101;0.542735;201;208.6931;7;0
1856;19;7;0.1;0.5;0.2;56;101;0.5285714;192;209.4653;7;0
1857;19;7;0.1;0.5;0.2;57;102;0.5422222;216;210.0098;7;1
1858;19;7;0.1;0.5;0.2;58;101;0.4858491;220;208.802;7;0
1859;19;7;0.1;0.5;0.2;59;104;0.5288889;217;208.6923;7;3
1860;19;7;0.1;0.5;0.2;60;102;0.6020942;232;208.2157;7;1
1861;19;7;0.1;0.5;0.2;61;110;0.3443396;204;210.4545;7;9
1862;19;7;0.1;0.5;0.2;62;102;0.4841629;209;206.3824;7;1
1863;19;7;0.1;0.5;0.2;63;101;0.5221675;198;208.6832;7;0
1864;19;7;0.1;0.5;0.2;64;104;0.4867725;234;208.9231;7;3
1865;19;7;0.1;0.5;0.2;65;101;0.4485981;186;209.3168;7;0
1866;19;7;0.1;0.5;0.2;66;108;0.5840708;203;208.0833;7;7
1867;19;7;0.1;0.5;0.2;67;102;0.5185185;203;208.8922;7;1
1868;19;7;0.1;0.5;0.2;68;112;0.4879227;196;207.4196;7;11
1869;19;7;0.1;0.5;0.2;69;104;0.5394737;200;208.875;7;3
1870;19;7;0.1;0.5;0.2;70;113;0.3709677;213;210.6549;7;12
1871;19;7;0.1;0.5;0.2;71;104;0.5277778;225;209.2019;7;3
1872;19;7;0.1;0.5;0.2;72;101;0.59;206;209.4752;7;0
1873;19;7;0.1;0.5;0.2;73;101;0.495283;198;207.901;7;0
1874;19;7;0.1;0.5;0.2;74;110;0.6648352;234;209.9545;7;9
1875;19;7;0.1;0.5;0.2;75;101;0.5097087;196;208.0792;7;0
1876;19;7;0.1;0.5;0.2;76;101;0.549763;213;209.7228;7;0
1877;19;7;0.1;0.5;0.2;77;120;0.5913462;213;210.0333;7;19
1878;19;7;0.1;0.5;0.2;78;139;0.5581395;211;209.5036;7;38
1879;19;7;0.1;0.5;0.2;79;103;0.5395349;219;211.6117;7;2
1880;19;7;0.1;0.5;0.2;80;101;0.3936652;216;209.6931;7;0
