"","X","simu","n_obs","mutation_rate","c","initial_trait_frequency","replicate","male_trait_first","male_trait_last","female_choice_first","female_choice_last","female_preference_last","mean_nb_meetings","nb_meetings_1","nb_matings_1","nb_females_meeting_1","nb_meetings_1_pref_1","nb_meetings_1_pref_0","nb_females_pref1","nb_females_pref0","nb_repro_last","nb_females_meeting1_and_pref1","nb_females_meeting1_and_pref0","nb_matings1_over_nb_meetings1","c_num","conditional_proba_fx","conditional_proba_bis"
"6420",NA,6420,"10",0,"0.9",0.59375,NA,0.594201485,0.594170326,0.5936063635,0.7037222842,0.7153317707,1.918510031,242.233,149.515,179.586,NA,NA,NA,NA,NA,NA,NA,0.623074878369299,0.9,NA,NA
"6421",NA,6421,"15",0,"0.9",0.59375,NA,0.5930527082,0.5929342385,0.5934800586,0.7438847371,0.7656476285,1.891738431,239.503,158.996,184.084,NA,NA,NA,NA,NA,NA,NA,0.670346403169132,0.9,NA,NA
"6422",NA,6422,"20",0,"0.9",0.59375,NA,0.5939762963,0.5937982201,0.5937383226,0.7639588889,0.7891401728,1.873747384,237.477,162.867,185.377,NA,NA,NA,NA,NA,NA,NA,0.692239153695281,0.9,NA,NA
"6423",NA,6423,"25",0,"0.9",0.59375,NA,0.5945558458,0.5950687914,0.5946395835,0.7859595927,0.8182063573,1.857444933,235.45,167.63,187.435,NA,NA,NA,NA,NA,NA,NA,0.719671034366553,0.9,NA,NA
"6424",NA,6424,"30",0,"0.9",0.59375,NA,0.5936709837,0.5941420807,0.5957648223,0.8024510888,0.8405040648,1.838969851,232.093,171.158,188.558,NA,NA,NA,NA,NA,NA,NA,0.743074338430212,0.9,NA,NA
"6425",NA,6425,"0",0,"1",0.59375,NA,0.5937394699,0.5945689229,0.5951785859,0.5014856498,0.5009694178,2.078243731,263.1,106.851,169.729,NA,NA,NA,NA,NA,NA,NA,0.410581208456397,1,NA,NA
"6426",NA,6426,"1",0,"1",0.59375,NA,0.5949669857,0.59450005,0.5950616179,0.5962936099,0.5962184396,2.009433816,254.959,127.004,178.204,NA,NA,NA,NA,NA,NA,NA,0.503934138749029,1,NA,NA
"6427",NA,6427,"5",0,"1",0.59375,NA,0.5941540485,0.5947664907,0.5944254932,0.6722594484,0.6717226315,1.947336304,247.139,143.707,185.274,NA,NA,NA,NA,NA,NA,NA,0.588372051280599,1,NA,NA
"6428",NA,6428,"10",0,"1",0.59375,NA,0.5940553372,0.5931812441,0.5950442652,0.7190449336,0.7189712687,1.911932232,241.915,153.405,188.986,NA,NA,NA,NA,NA,NA,NA,0.642721012941375,1,NA,NA
"6429",NA,6429,"15",0,"1",0.59375,NA,0.5927877159,0.5919083845,0.5931570209,0.7629663182,0.7632214465,1.879606629,237.155,162.568,192.612,NA,NA,NA,NA,NA,NA,NA,0.695517720642047,1,NA,NA
"6430",NA,6430,"20",0,"1",0.59375,NA,0.594803115,0.596167641,0.5978665881,0.7979794528,0.7983240065,1.852141629,234.877,170.245,195.953,NA,NA,NA,NA,NA,NA,NA,0.734831702904659,1,NA,NA
"6431",NA,6431,"25",0,"1",0.59375,NA,0.593311283,0.5930663344,0.5924648459,0.8148750972,0.814871343,1.839355327,231.78,173.443,196.829,NA,NA,NA,NA,NA,NA,NA,0.75909736980534,1,NA,NA
"6432",NA,6432,"30",0,"1",0.59375,NA,0.5936577733,0.5931988422,0.5915252592,0.8283399251,0.8288980853,1.820266666,230.511,176.679,198.322,NA,NA,NA,NA,NA,NA,NA,0.776608385467612,1,NA,NA
"6433",NA,6433,"0",0,"0.5",0.598214285714286,NA,0.597898189,0.5970643354,0.5964167149,0.5980427702,0.500061728,1.991364126,254.704,127.779,159.587,NA,NA,NA,NA,NA,NA,NA,0.502908143917486,0.5,NA,NA
"6434",NA,6434,"1",0,"0.5",0.598214285714286,NA,0.5983789773,0.5975571033,0.5986963258,0.5980838785,0.5968742523,1.996744605,254.785,127.501,159.334,NA,NA,NA,NA,NA,NA,NA,0.501619883327718,0.5,NA,NA
"6435",NA,6435,"5",0,"0.5",0.598214285714286,NA,0.5984164292,0.5982668702,0.5983061961,0.599554289,0.6776121356,1.997576809,255.297,128.105,159.774,NA,NA,NA,NA,NA,NA,NA,0.5029239627789,0.5,NA,NA
"6436",NA,6436,"10",0,"0.5",0.598214285714286,NA,0.5980913985,0.5979593563,0.5977275388,0.5992475435,0.7248687614,1.996842168,255.028,127.814,159.59,NA,NA,NA,NA,NA,NA,NA,0.502485731767907,0.5,NA,NA
"6437",NA,6437,"15",0,"0.5",0.598214285714286,NA,0.599477224,0.5995439035,0.6032770975,0.5985213466,0.7867961387,1.995016837,255.834,128.105,159.88,NA,NA,NA,NA,NA,NA,NA,0.501910013150898,0.5,NA,NA
"6438",NA,6438,"20",0,"0.5",0.598214285714286,NA,0.5985934169,0.5981335915,0.5994049329,0.5984465436,0.8045859838,2.001669093,255.572,127.59,159.509,NA,NA,NA,NA,NA,NA,NA,0.50039562550604,0.5,NA,NA
"6439",NA,6439,"25",0,"0.5",0.598214285714286,NA,0.5975624075,0.5979514544,0.5987617611,0.5964477653,0.8323794494,2.001053061,255.98,127.909,160.178,NA,NA,NA,NA,NA,NA,NA,0.500961769442783,0.5,NA,NA
"6440",NA,6440,"30",0,"0.5",0.598214285714286,NA,0.5981184306,0.5984704321,0.5988571751,0.5977014041,0.846540781,1.999091065,256.015,127.974,160.171,NA,NA,NA,NA,NA,NA,NA,0.500973496093938,0.5,NA,NA
"6441",NA,6441,"0",0,"0.6",0.598214285714286,NA,0.5979715318,0.5980277118,0.5971519474,0.5947046193,0.5011512661,1.999407825,254.576,126.723,159.752,NA,NA,NA,NA,NA,NA,NA,0.498944526186518,0.6,NA,NA
"6442",NA,6442,"1",0,"0.6",0.598214285714286,NA,0.5975952036,0.5982817326,0.5980981056,0.6115507033,0.5965909835,1.987522371,251.847,130.03,160.746,NA,NA,NA,NA,NA,NA,NA,0.517547585880048,0.6,NA,NA
"6443",NA,6443,"5",0,"0.6",0.598214285714286,NA,0.5978175369,0.5969401808,0.5981835035,0.6294872947,0.6779328955,1.976169144,251.545,133.952,162.392,NA,NA,NA,NA,NA,NA,NA,0.533904219704607,0.6,NA,NA
"6444",NA,6444,"10",0,"0.6",0.598214285714286,NA,0.5972291919,0.5969440592,0.5976918187,0.6363272336,0.7249115439,1.965621182,250.102,135.478,163.016,NA,NA,NA,NA,NA,NA,NA,0.543318323941139,0.6,NA,NA
"6445",NA,6445,"15",0,"0.6",0.598214285714286,NA,0.5986555069,0.5980723327,0.5998822672,0.6490548163,0.7811570459,1.960615869,249.053,137.81,163.685,NA,NA,NA,NA,NA,NA,NA,0.554614889730286,0.6,NA,NA
"6446",NA,6446,"20",0,"0.6",0.598214285714286,NA,0.5979231046,0.5973311319,0.5979759801,0.6512429358,0.7993596274,1.964674402,249.555,138.54,164.33,NA,NA,NA,NA,NA,NA,NA,0.556603028802341,0.6,NA,NA
"6447",NA,6447,"25",0,"0.6",0.598214285714286,NA,0.5981688713,0.5994419807,0.5971780029,0.6600529743,0.829639316,1.955162314,250.285,141.041,165.985,NA,NA,NA,NA,NA,NA,NA,0.564888141669252,0.6,NA,NA
"6448",NA,6448,"30",0,"0.6",0.598214285714286,NA,0.5981912319,0.5980699199,0.5971870238,0.6610696369,0.8433764553,1.947021569,247.582,140.367,164.774,NA,NA,NA,NA,NA,NA,NA,0.568179491135547,0.6,NA,NA
"6449",NA,6449,"0",0,"0.7",0.598214285714286,NA,0.5968881878,0.5978331489,0.5976166179,0.5816494539,0.499541331,2.017345512,256.205,123.781,160.436,NA,NA,NA,NA,NA,NA,NA,0.484685399487929,0.7,NA,NA
"6450",NA,6450,"1",0,"0.7",0.598214285714286,NA,0.5983499888,0.5985499546,0.5989831363,0.6225639731,0.599036399,1.981032079,253.619,132.933,164.792,NA,NA,NA,NA,NA,NA,NA,0.525924860019468,0.7,NA,NA
"6451",NA,6451,"5",0,"0.7",0.598214285714286,NA,0.5980566008,0.5978162472,0.599807263,0.6519644127,0.6821801627,1.955080177,248.677,139.066,166.83,NA,NA,NA,NA,NA,NA,NA,0.561206839644134,0.7,NA,NA
"6452",NA,6452,"10",0,"0.7",0.598214285714286,NA,0.5980934896,0.5976059139,0.5979840794,0.6700613801,0.7266783629,1.93748558,246.142,142.491,167.812,NA,NA,NA,NA,NA,NA,NA,0.58105592508853,0.7,NA,NA
"6453",NA,6453,"15",0,"0.7",0.598214285714286,NA,0.5985011468,0.598535908,0.5988903699,0.6914010622,0.7783293517,1.930322674,246.603,147.855,170.814,NA,NA,NA,NA,NA,NA,NA,0.602035217922123,0.7,NA,NA
"6454",NA,6454,"20",0,"0.7",0.598214285714286,NA,0.5982231976,0.5994431516,0.598520323,0.6986477927,0.8027450659,1.918895282,245.165,149.252,171.266,NA,NA,NA,NA,NA,NA,NA,0.611085309974241,0.7,NA,NA
"6455",NA,6455,"25",0,"0.7",0.598214285714286,NA,0.598304669,0.5981637851,0.5988631911,0.7124006706,0.8339795612,1.90905816,243.195,151.826,172.026,NA,NA,NA,NA,NA,NA,NA,0.626803511887454,0.7,NA,NA
"6456",NA,6456,"30",0,"0.7",0.598214285714286,NA,0.5982459887,0.5991717187,0.6011275648,0.7177773204,0.8528200097,1.903257142,242.26,153.024,172.501,NA,NA,NA,NA,NA,NA,NA,0.633993560831674,0.7,NA,NA
"6457",NA,6457,"0",0,"0.8",0.598214285714286,NA,0.5989225216,0.5981422918,0.5985500955,0.5664579583,0.5007106319,2.029948043,259.562,120.775,163.464,NA,NA,NA,NA,NA,NA,NA,0.46769153531978,0.8,NA,NA
"6458",NA,6458,"1",0,"0.8",0.598214285714286,NA,0.5980245738,0.5986502806,0.5976389012,0.6213718822,0.5974580118,1.986030868,253.035,132.059,167.68,NA,NA,NA,NA,NA,NA,NA,0.524789579812232,0.8,NA,NA
"6459",NA,6459,"5",0,"0.8",0.598214285714286,NA,0.5991127381,0.5980865577,0.5994959379,0.6710959729,0.6810690249,1.947238811,248.002,142.688,172.027,NA,NA,NA,NA,NA,NA,NA,0.578722913246921,0.8,NA,NA
"6460",NA,6460,"10",0,"0.8",0.598214285714286,NA,0.5978978011,0.597862752,0.5973518716,0.6931382676,0.7244915308,1.919436168,244.645,147.817,173.954,NA,NA,NA,NA,NA,NA,NA,0.607798989477036,0.8,NA,NA
"6461",NA,6461,"15",0,"0.8",0.598214285714286,NA,0.5974560971,0.5972490528,0.5974488113,0.7237708644,0.7739915239,1.900303906,242.471,154.786,177.296,NA,NA,NA,NA,NA,NA,NA,0.642193655344571,0.8,NA,NA
"6462",NA,6462,"20",0,"0.8",0.598214285714286,NA,0.5986038943,0.5978495216,0.6005608127,0.7407829621,0.804463556,1.881974313,239.458,157.769,177.86,NA,NA,NA,NA,NA,NA,NA,0.662316638662613,0.8,NA,NA
"6463",NA,6463,"25",0,"0.8",0.598214285714286,NA,0.5987152279,0.5984861269,0.6005016609,0.7589359925,0.8353857108,1.873424287,238.101,161.739,179.704,NA,NA,NA,NA,NA,NA,NA,0.683131675166839,0.8,NA,NA
"6464",NA,6464,"30",0,"0.8",0.598214285714286,NA,0.5986500443,0.5996331962,0.6007819994,0.7693345615,0.8528642424,1.857250234,237.108,164.146,180.473,NA,NA,NA,NA,NA,NA,NA,0.695852993842318,0.8,NA,NA
"6465",NA,6465,"0",0,"0.9",0.598214285714286,NA,0.5976552957,0.5974644248,0.5979432472,0.5357130811,0.5000111777,2.053727236,261.769,114.254,166.181,NA,NA,NA,NA,NA,NA,NA,0.439657968764153,0.9,NA,NA
"6466",NA,6466,"1",0,"0.9",0.598214285714286,NA,0.5982806675,0.5986614873,0.5969687998,0.6109527814,0.595225755,1.990179343,254.703,130.632,173.154,NA,NA,NA,NA,NA,NA,NA,0.516873792610023,0.9,NA,NA
"6467",NA,6467,"5",0,"0.9",0.598214285714286,NA,0.597823981,0.5980038142,0.5989577939,0.6767880974,0.6803199983,1.935376094,245.577,143.939,177.571,NA,NA,NA,NA,NA,NA,NA,0.590767936579706,0.9,NA,NA
"6468",NA,6468,"10",0,"0.9",0.598214285714286,NA,0.5981457967,0.5985609708,0.5980377883,0.714714914,0.7268451085,1.908261255,242.811,152.066,181.108,NA,NA,NA,NA,NA,NA,NA,0.631843557464494,0.9,NA,NA
"6469",NA,6469,"15",0,"0.9",0.598214285714286,NA,0.598519864,0.5986217539,0.5971091117,0.7515374749,0.7727804107,1.878616028,239.33,160.053,184.383,NA,NA,NA,NA,NA,NA,NA,0.674957362827604,0.9,NA,NA
"6470",NA,6470,"20",0,"0.9",0.598214285714286,NA,0.599435127,0.5984264824,0.6008531657,0.7781024205,0.8067807537,1.851293526,236.065,166.333,187.13,NA,NA,NA,NA,NA,NA,NA,0.709920447041846,0.9,NA,NA
"6471",NA,6471,"25",0,"0.9",0.598214285714286,NA,0.598112911,0.5990202714,0.5988203623,0.8006751885,0.8343114811,1.839906101,234.879,170.776,188.861,NA,NA,NA,NA,NA,NA,NA,0.733283211299264,0.9,NA,NA
"6472",NA,6472,"30",0,"0.9",0.598214285714286,NA,0.5983168392,0.5985241698,0.5981051527,0.808910844,0.8467395795,1.837709272,233.49,172.137,189.146,NA,NA,NA,NA,NA,NA,NA,0.744321621730925,0.9,NA,NA
"6473",NA,6473,"0",0,"1",0.598214285714286,NA,0.5977195258,0.5970944351,0.5993691533,0.5002210357,0.4999976193,2.087624303,266.209,106.664,170.376,NA,NA,NA,NA,NA,NA,NA,0.405154984497757,1,NA,NA
"6474",NA,6474,"1",0,"1",0.598214285714286,NA,0.5983495184,0.5980721762,0.5980641406,0.5967612741,0.597260575,2.012359529,257.184,127.055,178.471,NA,NA,NA,NA,NA,NA,NA,0.499774514722291,1,NA,NA
"6475",NA,6475,"5",0,"1",0.598214285714286,NA,0.5989678241,0.5980800563,0.5969723958,0.6741674999,0.6743792082,1.948892195,248.968,143.576,185.073,NA,NA,NA,NA,NA,NA,NA,0.583847238276544,1,NA,NA
"6476",NA,6476,"10",0,"1",0.598214285714286,NA,0.5982979053,0.5977109557,0.5980811399,0.7261918952,0.7260961285,1.898271663,242.539,155.301,190.299,NA,NA,NA,NA,NA,NA,NA,0.648149015503183,1,NA,NA
"6477",NA,6477,"15",0,"1",0.598214285714286,NA,0.5978405554,0.5973491165,0.5990193842,0.7793008771,0.7791314836,1.861974194,236.365,165.923,194.014,NA,NA,NA,NA,NA,NA,NA,0.712233901478626,1,NA,NA
"6478",NA,6478,"20",0,"1",0.598214285714286,NA,0.5985724465,0.5989885383,0.5980708087,0.7986992319,0.798622753,1.845113107,235.5,169.957,195.739,NA,NA,NA,NA,NA,NA,NA,0.731591240197306,1,NA,NA
"6479",NA,6479,"25",0,"1",0.598214285714286,NA,0.5978505022,0.5977300426,0.5966731742,0.8247797463,0.8245540463,1.821632145,230.366,174.756,196.979,NA,NA,NA,NA,NA,NA,NA,0.768836671675936,1,NA,NA
"6480",NA,6480,"30",0,"1",0.598214285714286,NA,0.5998960486,0.5990840088,0.5982638874,0.8461426406,0.8460851584,1.807685683,230.111,179.772,199.518,NA,NA,NA,NA,NA,NA,NA,0.792475463723972,1,NA,NA
"6481",NA,6481,"0",0,"0.5",0.602678571428571,NA,0.602722922,0.6028071029,0.6021094315,0.60259506,0.4996592754,2.002185534,257.392,128.654,160.589,NA,NA,NA,NA,NA,NA,NA,0.501030173199909,0.5,NA,NA
"6482",NA,6482,"1",0,"0.5",0.602678571428571,NA,0.6027628831,0.6022211072,0.6023967565,0.6028385854,0.6014172222,2.001787989,257.496,128.512,160.332,NA,NA,NA,NA,NA,NA,NA,0.500436755445709,0.5,NA,NA
"6483",NA,6483,"5",0,"0.5",0.602678571428571,NA,0.601829794,0.6023259424,0.6019403264,0.6031735101,0.6840658309,1.998366462,257.058,128.437,159.9,NA,NA,NA,NA,NA,NA,NA,0.500718486344353,0.5,NA,NA
"6484",NA,6484,"10",0,"0.5",0.602678571428571,NA,0.6030442295,0.6029625689,0.6022972218,0.6021846885,0.7343613323,2.002069732,257.757,128.561,160.292,NA,NA,NA,NA,NA,NA,NA,0.500051856499588,0.5,NA,NA
"6485",NA,6485,"15",0,"0.5",0.602678571428571,NA,0.6026659625,0.6028018243,0.6011595358,0.6032229834,0.783306428,2.001432374,257.501,128.914,160.6,NA,NA,NA,NA,NA,NA,NA,0.501708748417113,0.5,NA,NA
"6486",NA,6486,"20",0,"0.5",0.602678571428571,NA,0.603100004,0.6034092709,0.6036101989,0.6038705726,0.8145984457,1.997770782,256.482,128.646,160.133,NA,NA,NA,NA,NA,NA,NA,0.502770091894293,0.5,NA,NA
"6487",NA,6487,"25",0,"0.5",0.602678571428571,NA,0.6030089725,0.6030096725,0.6054796061,0.6034431957,0.8473413108,1.99946965,256.351,128.301,159.84,NA,NA,NA,NA,NA,NA,NA,0.501610326599819,0.5,NA,NA
"6488",NA,6488,"30",0,"0.5",0.602678571428571,NA,0.6042034811,0.6042073096,0.6057574917,0.6058165926,0.8665347882,1.99770547,257.939,129.377,160.984,NA,NA,NA,NA,NA,NA,NA,0.502832739963964,0.5,NA,NA
"6489",NA,6489,"0",0,"0.6",0.602678571428571,NA,0.6029312691,0.6032128535,0.6043254112,0.5980063498,0.5010411865,2.005596311,258.268,127.61,160.604,NA,NA,NA,NA,NA,NA,NA,0.495328679510366,0.6,NA,NA
"6490",NA,6490,"1",0,"0.6",0.602678571428571,NA,0.6013833299,0.6028396659,0.6017761175,0.6178154685,0.6015566455,1.988653621,255.5,131.826,162.336,NA,NA,NA,NA,NA,NA,NA,0.517188208033739,0.6,NA,NA
"6491",NA,6491,"5",0,"0.6",0.602678571428571,NA,0.6029232655,0.6020094695,0.6040776605,0.6334113801,0.6878668546,1.971412718,253.193,135.179,163.553,NA,NA,NA,NA,NA,NA,NA,0.535325887604151,0.6,NA,NA
"6492",NA,6492,"10",0,"0.6",0.602678571428571,NA,0.6026156192,0.6024011718,0.6034656164,0.6439799538,0.7359019805,1.967165421,252.061,137.278,164.585,NA,NA,NA,NA,NA,NA,NA,0.545990065443885,0.6,NA,NA
"6493",NA,6493,"15",0,"0.6",0.602678571428571,NA,0.6025448436,0.6021788139,0.6032996357,0.6516673622,0.7887874879,1.958539322,250.689,138.671,164.777,NA,NA,NA,NA,NA,NA,NA,0.554824197052723,0.6,NA,NA
"6494",NA,6494,"20",0,"0.6",0.602678571428571,NA,0.6037593379,0.6043568351,0.6049797581,0.6596785168,0.8160937494,1.950334027,250.276,140.402,165.521,NA,NA,NA,NA,NA,NA,NA,0.562335887632082,0.6,NA,NA
"6495",NA,6495,"25",0,"0.6",0.602678571428571,NA,0.6032338623,0.6034849463,0.6047771933,0.665836605,0.846298697,1.943984558,250.183,142.102,166.334,NA,NA,NA,NA,NA,NA,NA,0.569490681060088,0.6,NA,NA
"6496",NA,6496,"30",0,"0.6",0.602678571428571,NA,0.6025440688,0.6025126234,0.6018594822,0.6667148699,0.8538571934,1.944816981,249.692,142.19,166.32,NA,NA,NA,NA,NA,NA,NA,0.571044681979311,0.6,NA,NA
"6497",NA,6497,"0",0,"0.7",0.602678571428571,NA,0.601842404,0.601347428,0.6034098041,0.5857782685,0.4999009874,2.013159699,257.613,124.594,161.188,NA,NA,NA,NA,NA,NA,NA,0.485481263637439,0.7,NA,NA
"6498",NA,6498,"1",0,"0.7",0.602678571428571,NA,0.6037760715,0.6036517872,0.6051055425,0.6282333586,0.6066359849,1.980920173,253.835,133.41,164.695,NA,NA,NA,NA,NA,NA,NA,0.527118586591435,0.7,NA,NA
"6499",NA,6499,"5",0,"0.7",0.602678571428571,NA,0.6033316641,0.6034253839,0.6027339402,0.6586590171,0.6855144353,1.952671268,252.018,140.86,168.357,NA,NA,NA,NA,NA,NA,NA,0.561006536395986,0.7,NA,NA
"6500",NA,6500,"10",0,"0.7",0.602678571428571,NA,0.6035840455,0.6030049883,0.6049752475,0.6779920568,0.7389380669,1.934639666,248.743,144.717,169.501,NA,NA,NA,NA,NA,NA,NA,0.583738020873289,0.7,NA,NA
"6501",NA,6501,"15",0,"0.7",0.602678571428571,NA,0.6021869252,0.6014650236,0.6022486123,0.6961310041,0.7851750651,1.924383503,247.008,148.711,171.209,NA,NA,NA,NA,NA,NA,NA,0.604620206459222,0.7,NA,NA
"6502",NA,6502,"20",0,"0.7",0.602678571428571,NA,0.6029944454,0.6030535843,0.6009505389,0.7060252642,0.8070148644,1.907158869,245.67,150.539,171.691,NA,NA,NA,NA,NA,NA,NA,0.614903416544004,0.7,NA,NA
"6503",NA,6503,"25",0,"0.7",0.602678571428571,NA,0.6022499475,0.6020659818,0.6024898386,0.7180332891,0.8402935746,1.898458618,243.36,152.832,172.292,NA,NA,NA,NA,NA,NA,NA,0.630612173130851,0.7,NA,NA
"6504",NA,6504,"30",0,"0.7",0.602678571428571,NA,0.6018667812,0.602406371,0.6015088634,0.7233190557,0.8538133393,1.894605577,243.058,154.39,173.265,NA,NA,NA,NA,NA,NA,NA,0.63736453827015,0.7,NA,NA
"6505",NA,6505,"0",0,"0.8",0.602678571428571,NA,0.6024209231,0.6024179968,0.6025928034,0.565293485,0.4999134728,2.033499384,262.013,121.027,164.452,NA,NA,NA,NA,NA,NA,NA,0.464391771896879,0.8,NA,NA
"6506",NA,6506,"1",0,"0.8",0.602678571428571,NA,0.6028231206,0.6017419618,0.6022138007,0.6280022434,0.602383653,1.985140672,255.328,133.658,168.878,NA,NA,NA,NA,NA,NA,NA,0.525892566535448,0.8,NA,NA
"6507",NA,6507,"5",0,"0.8",0.602678571428571,NA,0.6041431824,0.604337184,0.6039321163,0.6774746883,0.6884640328,1.940521721,248.753,143.863,172.542,NA,NA,NA,NA,NA,NA,NA,0.581334594886837,0.8,NA,NA
"6508",NA,6508,"10",0,"0.8",0.602678571428571,NA,0.6017957585,0.6018849654,0.603065338,0.7053440288,0.7362212594,1.919219922,246.169,150.458,175.733,NA,NA,NA,NA,NA,NA,NA,0.614191392339566,0.8,NA,NA
"6509",NA,6509,"15",0,"0.8",0.602678571428571,NA,0.6022295007,0.6028688664,0.6031974808,0.7339773075,0.7874019966,1.891694192,241.685,155.878,177.104,NA,NA,NA,NA,NA,NA,NA,0.649042182639375,0.8,NA,NA
"6510",NA,6510,"20",0,"0.8",0.602678571428571,NA,0.6038130375,0.6043053031,0.6041668696,0.7510928581,0.8135001734,1.875313252,241.919,160.55,180.059,NA,NA,NA,NA,NA,NA,NA,0.66786847096089,0.8,NA,NA
"6511",NA,6511,"25",0,"0.8",0.602678571428571,NA,0.6019024004,0.6023015433,0.6009948067,0.7653203972,0.8390669439,1.860665127,239.238,163.105,180.452,NA,NA,NA,NA,NA,NA,NA,0.685218439152147,0.8,NA,NA
"6512",NA,6512,"30",0,"0.8",0.602678571428571,NA,0.602680228,0.6028467136,0.602181198,0.7738646306,0.8566354592,1.857238404,239.015,165.204,181.4,NA,NA,NA,NA,NA,NA,NA,0.69505251700247,0.8,NA,NA
"6513",NA,6513,"0",0,"0.9",0.602678571428571,NA,0.6027126918,0.6020317702,0.600102978,0.5387543162,0.499082169,2.070288942,266.369,114.412,166.601,NA,NA,NA,NA,NA,NA,NA,0.432937997364219,0.9,NA,NA
"6514",NA,6514,"1",0,"0.9",0.602678571428571,NA,0.6028974458,0.6027590541,0.6040064705,0.6193195966,0.6030676291,1.99061951,255.694,131.996,173.551,NA,NA,NA,NA,NA,NA,NA,0.520158650128786,0.9,NA,NA
"6515",NA,6515,"5",0,"0.9",0.602678571428571,NA,0.6021906225,0.6028466146,0.6015655678,0.6843733897,0.6843911307,1.935584584,248.133,145.388,178.606,NA,NA,NA,NA,NA,NA,NA,0.590461067835902,0.9,NA,NA
"6516",NA,6516,"10",0,"0.9",0.602678571428571,NA,0.6030699034,0.6043126094,0.6044035071,0.7286869976,0.7415912828,1.896582025,243.136,155.209,182.772,NA,NA,NA,NA,NA,NA,NA,0.64358970996383,0.9,NA,NA
"6517",NA,6517,"15",0,"0.9",0.602678571428571,NA,0.6025538688,0.6028478298,0.6025808381,0.7616488411,0.7849936687,1.86951843,239.138,161.546,184.712,NA,NA,NA,NA,NA,NA,NA,0.682499490912737,0.9,NA,NA
"6518",NA,6518,"20",0,"0.9",0.602678571428571,NA,0.6026794864,0.6021083101,0.6027695052,0.7818609631,0.808626096,1.852698746,237.602,166.218,186.8,NA,NA,NA,NA,NA,NA,NA,0.706668015029858,0.9,NA,NA
"6519",NA,6519,"25",0,"0.9",0.602678571428571,NA,0.6026448945,0.602563499,0.6008059743,0.8023200709,0.8350602309,1.831758689,235.432,171.059,189.094,NA,NA,NA,NA,NA,NA,NA,0.733422653196003,0.9,NA,NA
"6520",NA,6520,"30",0,"0.9",0.602678571428571,NA,0.6014709008,0.6010771381,0.6009080552,0.8153808372,0.8528923227,1.820375555,233.069,173.466,189.57,NA,NA,NA,NA,NA,NA,NA,0.751002378644242,0.9,NA,NA
"6521",NA,6521,"0",0,"1",0.602678571428571,NA,0.6035733954,0.6041491766,0.6055569257,0.4994943448,0.4992351191,2.096402378,269.204,106.279,170.141,NA,NA,NA,NA,NA,NA,NA,0.399555621553939,1,NA,NA
"6522",NA,6522,"1",0,"1",0.602678571428571,NA,0.6029654144,0.603382008,0.601816455,0.600729858,0.6012536208,2.013990949,259.629,128.259,179.738,NA,NA,NA,NA,NA,NA,NA,0.499679881290292,1,NA,NA
"6523",NA,6523,"5",0,"1",0.602678571428571,NA,0.6027878923,0.6044397126,0.6021678701,0.6852959396,0.6850301798,1.936931161,249.691,146.269,186.919,NA,NA,NA,NA,NA,NA,NA,0.594160078555136,1,NA,NA
"6524",NA,6524,"10",0,"1",0.602678571428571,NA,0.6023150223,0.602755516,0.6023067171,0.7347221985,0.7346986329,1.89767676,242.899,156.041,190.216,NA,NA,NA,NA,NA,NA,NA,0.652290903312485,1,NA,NA
"6525",NA,6525,"15",0,"1",0.602678571428571,NA,0.6027200989,0.602073491,0.6012870654,0.7839517336,0.7839090213,1.850096221,237.73,167.234,194.939,NA,NA,NA,NA,NA,NA,NA,0.712750730682016,1,NA,NA
"6526",NA,6526,"20",0,"1",0.602678571428571,NA,0.6024397379,0.6019439756,0.6016327851,0.8105506052,0.8105763958,1.835762846,235.275,172.744,197.114,NA,NA,NA,NA,NA,NA,NA,0.744522260114776,1,NA,NA
"6527",NA,6527,"25",0,"1",0.602678571428571,NA,0.6026102962,0.6022501946,0.6017698402,0.836963708,0.8368651206,1.801691148,230.657,178.215,199.014,NA,NA,NA,NA,NA,NA,NA,0.78336871392797,1,NA,NA
"6528",NA,6528,"30",0,"1",0.602678571428571,NA,0.6034909771,0.6029558592,0.6040626478,0.8602338465,0.8598626151,1.789507032,229.389,183.415,201.425,NA,NA,NA,NA,NA,NA,NA,0.809455535238585,1,NA,NA
"6529",NA,6529,"0",0,"0.5",0.607142857142857,NA,0.6056859279,0.6062102889,0.6060956759,0.605589796,0.501528558,2.004106288,257.521,128.515,160.124,NA,NA,NA,NA,NA,NA,NA,0.500257915249157,0.5,NA,NA
"6530",NA,6530,"1",0,"0.5",0.607142857142857,NA,0.6065625571,0.6071645658,0.6069369119,0.607113281,0.6083845027,2.004288297,258.471,129.032,160.624,NA,NA,NA,NA,NA,NA,NA,0.500283159595855,0.5,NA,NA
"6531",NA,6531,"5",0,"0.5",0.607142857142857,NA,0.6079251703,0.6086785896,0.6077208341,0.6078000341,0.6932200334,1.999181101,259.336,129.709,161.4,NA,NA,NA,NA,NA,NA,NA,0.501342087894327,0.5,NA,NA
"6532",NA,6532,"10",0,"0.5",0.607142857142857,NA,0.607184134,0.6064367086,0.6068966198,0.6065123083,0.7434169582,2.000371664,257.957,128.784,160.188,NA,NA,NA,NA,NA,NA,NA,0.500515168517402,0.5,NA,NA
